marks,year,caste,list,College,cutoff,result
70,2020,Open,1st,Wilson,83,1
87,2020,Open,1st,Wilson,83,1
63,2020,Open,1st,Wilson,83,1
83,2020,Open,1st,Wilson,83,1
48,2020,Open,1st,Wilson,83,0
56,2020,Open,1st,Wilson,83,0
83,2020,Open,1st,Wilson,83,1
75,2020,Open,1st,Wilson,83,1
48,2020,Open,1st,Wilson,83,0
62,2020,Open,1st,Wilson,83,0
97,2020,Open,1st,Wilson,83,1
77,2020,Open,1st,Wilson,83,0
36,2020,Open,1st,Wilson,83,0
91,2020,Open,1st,Wilson,83,1
77,2020,Open,1st,Wilson,83,1
81,2020,Open,1st,Wilson,83,0
78,2020,Open,1st,Wilson,83,0
72,2020,Open,1st,Wilson,83,1
88,2020,Open,1st,Wilson,83,1
75,2020,Open,1st,Wilson,83,0
90,2020,Open,1st,Wilson,83,1
88,2020,Open,1st,Wilson,83,1
64,2020,Open,1st,Wilson,83,1
51,2020,Open,1st,Wilson,83,0
54,2020,Open,1st,Wilson,83,0
36,2020,Open,1st,Wilson,83,0
76,2020,Open,1st,Wilson,83,0
70,2020,Open,1st,Wilson,83,1
56,2020,Open,1st,Wilson,83,0
89,2020,Open,1st,Wilson,83,1
37,2020,Open,1st,Wilson,83,0
63,2020,Open,1st,Wilson,83,1
55,2020,Open,1st,Wilson,83,0
58,2020,Open,1st,Wilson,83,0
90,2020,Open,1st,Wilson,83,1
73,2020,Open,1st,Wilson,83,0
50,2020,Open,1st,Wilson,83,0
92,2020,Open,1st,Wilson,83,1
42,2020,Open,1st,Wilson,83,0
51,2020,Open,1st,Wilson,83,0
67,2020,Open,1st,Wilson,83,1
44,2020,Open,1st,Wilson,83,0
72,2020,Open,1st,Wilson,83,0
40,2020,Open,1st,Wilson,83,0
64,2020,Open,1st,Wilson,83,1
69,2020,Open,1st,Wilson,83,1
48,2020,Open,1st,Wilson,83,0
71,2020,Open,1st,Wilson,83,0
75,2020,Open,1st,Wilson,83,0
69,2020,Open,1st,Wilson,83,0
37,2020,Open,1st,Wilson,83,0
83,2020,Open,1st,Wilson,83,1
69,2020,Open,1st,Wilson,83,0
42,2020,Open,1st,Wilson,83,0
87,2020,Open,1st,Wilson,83,1
69,2020,Open,1st,Wilson,83,1
97,2020,Open,1st,Wilson,83,1
81,2020,Open,1st,Wilson,83,0
70,2020,Open,1st,Wilson,83,1
85,2020,Open,1st,Wilson,83,1
99,2020,Christian,1st,Wilson,60,1
91,2020,Christian,1st,Wilson,60,1
76,2020,Christian,1st,Wilson,60,0
57,2020,Christian,1st,Wilson,60,0
97,2020,Christian,1st,Wilson,60,1
69,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,0
49,2020,Christian,1st,Wilson,60,0
35,2020,Christian,1st,Wilson,60,0
80,2020,Christian,1st,Wilson,60,0
85,2020,Christian,1st,Wilson,60,1
41,2020,Christian,1st,Wilson,60,0
49,2020,Christian,1st,Wilson,60,0
61,2020,Christian,1st,Wilson,60,1
46,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,1
52,2020,Christian,1st,Wilson,60,0
54,2020,Christian,1st,Wilson,60,0
86,2020,Christian,1st,Wilson,60,1
96,2020,Christian,1st,Wilson,60,1
82,2020,Christian,1st,Wilson,60,1
80,2020,Christian,1st,Wilson,60,0
83,2020,Christian,1st,Wilson,60,1
43,2020,Christian,1st,Wilson,60,0
100,2020,Christian,1st,Wilson,60,1
40,2020,Christian,1st,Wilson,60,0
75,2020,Christian,1st,Wilson,60,1
63,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,1
85,2020,Christian,1st,Wilson,60,1
42,2020,Christian,1st,Wilson,60,0
88,2020,Christian,1st,Wilson,60,1
97,2020,Christian,1st,Wilson,60,1
57,2020,Christian,1st,Wilson,60,0
52,2020,Christian,1st,Wilson,60,0
43,2020,Christian,1st,Wilson,60,0
83,2020,Christian,1st,Wilson,60,0
44,2020,Christian,1st,Wilson,60,0
86,2020,Christian,1st,Wilson,60,1
81,2020,Christian,1st,Wilson,60,1
44,2020,Christian,1st,Wilson,60,0
89,2020,Christian,1st,Wilson,60,1
93,2020,Christian,1st,Wilson,60,1
35,2020,Christian,1st,Wilson,60,0
66,2020,Christian,1st,Wilson,60,1
77,2020,Christian,1st,Wilson,60,0
88,2020,Christian,1st,Wilson,60,1
40,2020,Christian,1st,Wilson,60,0
38,2020,Christian,1st,Wilson,60,0
83,2020,Christian,1st,Wilson,60,1
61,2020,Christian,1st,Wilson,60,0
78,2020,Christian,1st,Wilson,60,0
61,2020,Christian,1st,Wilson,60,1
66,2020,Christian,1st,Wilson,60,1
74,2020,Christian,1st,Wilson,60,1
73,2020,Christian,1st,Wilson,60,1
80,2020,Christian,1st,Wilson,60,1
100,2020,Christian,1st,Wilson,60,1
96,2020,Christian,1st,Wilson,60,1
47,2020,Christian,1st,Wilson,60,0
89,2020,Christian,1st,Wilson,60,1
69,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,1
79,2020,Christian,1st,Wilson,60,1
75,2020,Christian,1st,Wilson,60,0
59,2020,Christian,1st,Wilson,60,0
77,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,0
71,2020,Christian,1st,Wilson,60,1
51,2020,Christian,1st,Wilson,60,0
72,2020,Christian,1st,Wilson,60,0
72,2020,Christian,1st,Wilson,60,0
99,2020,Christian,1st,Wilson,60,1
60,2020,Christian,1st,Wilson,60,0
45,2020,Christian,1st,Wilson,60,0
65,2020,Christian,1st,Wilson,60,0
44,2020,Christian,1st,Wilson,60,0
49,2020,Christian,1st,Wilson,60,0
39,2020,Christian,1st,Wilson,60,0
56,2020,Christian,1st,Wilson,60,0
39,2020,Christian,1st,Wilson,60,0
78,2020,Christian,1st,Wilson,60,0
82,2020,Christian,1st,Wilson,60,1
42,2020,Christian,1st,Wilson,60,0
66,2020,Christian,1st,Wilson,60,0
36,2020,Christian,1st,Wilson,60,0
52,2020,Christian,1st,Wilson,60,0
84,2020,Christian,1st,Wilson,60,1
52,2020,Christian,1st,Wilson,60,0
59,2020,Christian,1st,Wilson,60,0
56,2020,Christian,1st,Wilson,60,0
69,2020,Christian,1st,Wilson,60,1
88,2020,Christian,1st,Wilson,60,1
77,2020,Christian,1st,Wilson,60,0
62,2020,Christian,1st,Wilson,60,0
37,2020,Christian,1st,Wilson,60,0
47,2020,Christian,1st,Wilson,60,0
82,2020,Christian,1st,Wilson,60,0
97,2020,Christian,1st,Wilson,60,1
52,2020,Christian,1st,Wilson,60,0
54,2020,Christian,1st,Wilson,60,0
89,2020,Christian,1st,Wilson,60,1
84,2020,Christian,1st,Wilson,60,1
89,2020,Christian,1st,Wilson,60,1
92,2020,Christian,1st,Wilson,60,1
82,2020,Christian,1st,Wilson,60,1
76,2020,Christian,1st,Wilson,60,1
52,2020,Christian,1st,Wilson,60,0
53,2020,Christian,1st,Wilson,60,0
89,2020,Christian,1st,Wilson,60,1
61,2020,Christian,1st,Wilson,60,1
53,2020,Christian,1st,Wilson,60,0
72,2020,Christian,1st,Wilson,60,0
77,2020,Christian,1st,Wilson,60,1
51,2020,Christian,1st,Wilson,60,0
43,2020,Christian,1st,Wilson,60,0
52,2020,Christian,1st,Wilson,60,0
94,2020,Christian,1st,Wilson,60,1
93,2020,Christian,1st,Wilson,60,1
72,2020,Christian,1st,Wilson,60,0
71,2020,Christian,1st,Wilson,60,1
76,2020,Christian,1st,Wilson,60,1
83,2020,Christian,1st,Wilson,60,1
70,2020,Christian,1st,Wilson,60,0
88,2020,Christian,1st,Wilson,60,1
36,2020,Christian,1st,Wilson,60,0
76,2020,Christian,1st,Wilson,60,0
82,2020,Christian,1st,Wilson,60,0
78,2020,Christian,1st,Wilson,60,0
90,2020,Christian,1st,Wilson,60,1
97,2020,Christian,1st,Wilson,60,1
79,2020,Christian,1st,Wilson,60,1
54,2020,Christian,1st,Wilson,60,0
78,2020,Christian,1st,Wilson,60,1
95,2020,Christian,1st,Wilson,60,1
42,2020,Christian,1st,Wilson,60,0
55,2020,Christian,1st,Wilson,60,0
49,2020,Christian,1st,Wilson,60,0
89,2020,Christian,1st,Wilson,60,1
42,2020,Christian,1st,Wilson,60,0
83,2020,Christian,1st,Wilson,60,1
58,2020,Christian,1st,Wilson,60,0
74,2020,Christian,1st,Wilson,60,0
45,2020,Christian,1st,Wilson,60,0
82,2020,Christian,1st,Wilson,60,0
94,2020,Christian,1st,Wilson,60,1
69,2020,Christian,1st,Wilson,60,0
83,2020,Christian,1st,Wilson,60,1
94,2020,Christian,1st,Wilson,60,1
58,2020,Christian,1st,Wilson,60,0
37,2020,Christian,1st,Wilson,60,0
41,2020,Christian,1st,Wilson,60,0
94,2020,Christian,1st,Wilson,60,1
58,2020,Christian,1st,Wilson,60,0
60,2020,Christian,1st,Wilson,60,0
43,2020,Christian,1st,Wilson,60,0
94,2020,Christian,1st,Wilson,60,1
40,2020,Christian,1st,Wilson,60,0
63,2020,Christian,1st,Wilson,60,1
70,2020,Christian,1st,Wilson,60,1
93,2020,Christian,1st,Wilson,60,1
42,2020,Christian,1st,Wilson,60,0
46,2020,Christian,1st,Wilson,60,0
74,2020,Christian,1st,Wilson,60,0
88,2020,Christian,1st,Wilson,60,1
45,2020,Christian,1st,Wilson,60,0
82,2020,Christian,1st,Wilson,60,1
73,2020,Christian,1st,Wilson,60,0
87,2020,Christian,1st,Wilson,60,1
36,2020,Christian,1st,Wilson,60,0
83,2020,Christian,1st,Wilson,60,1
36,2020,Christian,1st,Wilson,60,0
98,2020,Christian,1st,Wilson,60,1
49,2020,Christian,1st,Wilson,60,0
46,2020,Christian,1st,Wilson,60,0
50,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,0
51,2020,Christian,1st,Wilson,60,0
50,2020,Christian,1st,Wilson,60,0
35,2020,Christian,1st,Wilson,60,0
35,2020,Christian,1st,Wilson,60,0
93,2020,Christian,1st,Wilson,60,1
41,2020,Christian,1st,Wilson,60,0
58,2020,Christian,1st,Wilson,60,0
41,2020,Christian,1st,Wilson,60,0
69,2020,Christian,1st,Wilson,60,0
96,2020,Christian,1st,Wilson,60,1
66,2020,Christian,1st,Wilson,60,0
75,2020,Christian,1st,Wilson,60,0
47,2020,Christian,1st,Wilson,60,0
92,2020,Christian,1st,Wilson,60,1
64,2020,Christian,1st,Wilson,60,1
37,2020,Christian,1st,Wilson,60,0
100,2020,Christian,1st,Wilson,60,1
98,2020,Christian,1st,Wilson,60,1
68,2020,Christian,1st,Wilson,60,0
41,2020,Christian,1st,Wilson,60,0
89,2020,Christian,1st,Wilson,60,1
80,2020,Christian,1st,Wilson,60,1
37,2020,Christian,1st,Wilson,60,0
81,2020,Christian,1st,Wilson,60,0
61,2020,Christian,1st,Wilson,60,0
84,2020,Christian,1st,Wilson,60,1
54,2020,Christian,1st,Wilson,60,0
84,2020,Christian,1st,Wilson,60,1
80,2020,Christian,1st,Wilson,60,0
41,2020,Christian,1st,Wilson,60,0
93,2020,Christian,1st,Wilson,60,1
56,2020,Christian,1st,Wilson,60,0
68,2020,Christian,1st,Wilson,60,0
98,2020,Christian,1st,Wilson,60,1
78,2020,Christian,1st,Wilson,60,0
91,2020,Christian,1st,Wilson,60,1
87,2020,Christian,1st,Wilson,60,1
91,2020,Christian,1st,Wilson,60,1
86,2020,Christian,1st,Wilson,60,1
74,2020,Christian,1st,Wilson,60,0
39,2020,Christian,1st,Wilson,60,0
82,2020,Christian,1st,Wilson,60,1
68,2020,Christian,1st,Wilson,60,1
48,2020,Christian,1st,Wilson,60,0
42,2020,Christian,1st,Wilson,60,0
56,2020,Christian,1st,Wilson,60,0
72,2020,Christian,1st,Wilson,60,1
82,2020,Christian,1st,Wilson,60,1
93,2020,Christian,1st,Wilson,60,1
89,2020,Christian,1st,Wilson,60,1
60,2020,Christian,1st,Wilson,60,0
35,2020,Christian,1st,Wilson,60,0
75,2020,Christian,1st,Wilson,60,0
84,2020,Christian,1st,Wilson,60,1
36,2020,Christian,1st,Wilson,60,0
85,2020,Christian,1st,Wilson,60,1
67,2020,Christian,1st,Wilson,60,0
47,2020,Christian,1st,Wilson,60,0
94,2020,Christian,1st,Wilson,60,1
37,2020,Christian,1st,Wilson,60,0
65,2020,Christian,1st,Wilson,60,0
64,2020,Christian,1st,Wilson,60,1
85,2020,Christian,1st,Wilson,60,1
91,2020,Christian,1st,Wilson,60,1
58,2020,Christian,1st,Wilson,60,0
65,2020,Christian,1st,Wilson,60,0
58,2020,Christian,1st,Wilson,60,0
86,2020,Christian,1st,Wilson,60,1
39,2020,Christian,1st,Wilson,60,0
57,2020,Christian,1st,Wilson,60,0
67,2020,Christian,1st,Wilson,60,1
74,2020,Christian,1st,Wilson,60,0
35,2020,Christian,1st,Wilson,60,0
64,2020,Open,2nd,Wilson,75,0
87,2020,Open,2nd,Wilson,75,1
49,2020,Open,2nd,Wilson,75,1
79,2020,Open,2nd,Wilson,75,1
85,2020,Open,2nd,Wilson,75,1
80,2020,Open,2nd,Wilson,75,1
55,2020,Open,2nd,Wilson,75,0
80,2020,Open,2nd,Wilson,75,1
41,2020,Open,2nd,Wilson,75,0
35,2020,Open,2nd,Wilson,75,0
54,2020,Open,2nd,Wilson,75,1
36,2020,Open,2nd,Wilson,75,0
64,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,0
94,2020,Open,2nd,Wilson,75,1
82,2020,Open,2nd,Wilson,75,1
82,2020,Open,2nd,Wilson,75,1
84,2020,Open,2nd,Wilson,75,1
44,2020,Open,2nd,Wilson,75,0
36,2020,Open,2nd,Wilson,75,0
91,2020,Open,2nd,Wilson,75,1
98,2020,Open,2nd,Wilson,75,1
86,2020,Open,2nd,Wilson,75,1
97,2020,Open,2nd,Wilson,75,1
99,2020,Open,2nd,Wilson,75,1
80,2020,Open,2nd,Wilson,75,1
86,2020,Open,2nd,Wilson,75,1
89,2020,Open,2nd,Wilson,75,1
100,2020,Open,2nd,Wilson,75,1
52,2020,Open,2nd,Wilson,75,0
61,2020,Open,2nd,Wilson,75,1
79,2020,Open,2nd,Wilson,75,1
52,2020,Open,2nd,Wilson,75,0
88,2020,Open,2nd,Wilson,75,1
46,2020,Open,2nd,Wilson,75,0
81,2020,Open,2nd,Wilson,75,1
67,2020,Open,2nd,Wilson,75,1
50,2020,Open,2nd,Wilson,75,0
92,2020,Open,2nd,Wilson,75,1
37,2020,Open,2nd,Wilson,75,0
99,2020,Open,2nd,Wilson,75,1
85,2020,Open,2nd,Wilson,75,1
60,2020,Open,2nd,Wilson,75,0
80,2020,Open,2nd,Wilson,75,1
85,2020,Open,2nd,Wilson,75,1
70,2020,Open,2nd,Wilson,75,0
99,2020,Open,2nd,Wilson,75,1
37,2020,Open,2nd,Wilson,75,0
83,2020,Open,2nd,Wilson,75,1
39,2020,Open,2nd,Wilson,75,0
82,2020,Open,2nd,Wilson,75,1
81,2020,Open,2nd,Wilson,75,1
62,2020,Open,2nd,Wilson,75,0
81,2020,Open,2nd,Wilson,75,1
36,2020,Open,2nd,Wilson,75,0
79,2020,Open,2nd,Wilson,75,1
90,2020,Open,2nd,Wilson,75,1
86,2020,Open,2nd,Wilson,75,1
83,2020,Open,2nd,Wilson,75,1
60,2020,Open,2nd,Wilson,75,0
86,2020,Open,2nd,Wilson,75,1
97,2020,Open,2nd,Wilson,75,1
41,2020,Open,2nd,Wilson,75,0
37,2020,Open,2nd,Wilson,75,0
91,2020,Open,2nd,Wilson,75,1
58,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,1
96,2020,Open,2nd,Wilson,75,1
40,2020,Open,2nd,Wilson,75,0
86,2020,Open,2nd,Wilson,75,1
89,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,1
97,2020,Open,2nd,Wilson,75,1
38,2020,Open,2nd,Wilson,75,0
78,2020,Open,2nd,Wilson,75,1
80,2020,Open,2nd,Wilson,75,1
87,2020,Open,2nd,Wilson,75,1
63,2020,Open,2nd,Wilson,75,0
83,2020,Open,2nd,Wilson,75,1
81,2020,Open,2nd,Wilson,75,1
87,2020,Open,2nd,Wilson,75,1
51,2020,Open,2nd,Wilson,75,1
56,2020,Open,2nd,Wilson,75,0
80,2020,Open,2nd,Wilson,75,1
80,2020,Open,2nd,Wilson,75,1
90,2020,Open,2nd,Wilson,75,1
68,2020,Open,2nd,Wilson,75,0
42,2020,Open,2nd,Wilson,75,0
82,2020,Open,2nd,Wilson,75,1
44,2020,Open,2nd,Wilson,75,0
76,2020,Open,2nd,Wilson,75,1
48,2020,Open,2nd,Wilson,75,1
42,2020,Open,2nd,Wilson,75,0
54,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,0
60,2020,Open,2nd,Wilson,75,1
100,2020,Open,2nd,Wilson,75,1
51,2020,Open,2nd,Wilson,75,0
86,2020,Open,2nd,Wilson,75,1
43,2020,Open,2nd,Wilson,75,0
63,2020,Open,2nd,Wilson,75,0
60,2020,Open,2nd,Wilson,75,0
97,2020,Open,2nd,Wilson,75,1
61,2020,Open,2nd,Wilson,75,0
43,2020,Open,2nd,Wilson,75,0
64,2020,Open,2nd,Wilson,75,0
46,2020,Open,2nd,Wilson,75,0
76,2020,Open,2nd,Wilson,75,1
41,2020,Open,2nd,Wilson,75,0
96,2020,Open,2nd,Wilson,75,1
43,2020,Open,2nd,Wilson,75,0
82,2020,Open,2nd,Wilson,75,1
97,2020,Open,2nd,Wilson,75,1
82,2020,Open,2nd,Wilson,75,1
50,2020,Open,2nd,Wilson,75,1
68,2020,Open,2nd,Wilson,75,1
77,2020,Open,2nd,Wilson,75,1
49,2020,Open,2nd,Wilson,75,0
52,2020,Open,2nd,Wilson,75,1
90,2020,Open,2nd,Wilson,75,1
68,2020,Open,2nd,Wilson,75,1
68,2020,Open,2nd,Wilson,75,0
71,2020,Open,2nd,Wilson,75,1
80,2020,Open,2nd,Wilson,75,1
83,2020,Open,2nd,Wilson,75,1
97,2020,Open,2nd,Wilson,75,1
47,2020,Open,2nd,Wilson,75,0
65,2020,Open,2nd,Wilson,75,1
99,2020,Open,2nd,Wilson,75,1
60,2020,Open,2nd,Wilson,75,0
70,2020,Open,2nd,Wilson,75,1
52,2020,Open,2nd,Wilson,75,1
79,2020,Open,2nd,Wilson,75,1
78,2020,Open,2nd,Wilson,75,1
39,2020,Open,2nd,Wilson,75,0
89,2020,Open,2nd,Wilson,75,1
42,2020,Open,2nd,Wilson,75,0
93,2020,Open,2nd,Wilson,75,1
70,2020,Open,2nd,Wilson,75,0
47,2020,Open,2nd,Wilson,75,1
46,2020,Open,2nd,Wilson,75,0
47,2020,Open,2nd,Wilson,75,1
50,2020,Open,2nd,Wilson,75,0
60,2020,Open,2nd,Wilson,75,1
88,2020,Open,2nd,Wilson,75,1
96,2020,Open,2nd,Wilson,75,1
84,2020,Open,2nd,Wilson,75,1
77,2020,Open,2nd,Wilson,75,1
57,2020,Open,2nd,Wilson,75,0
56,2020,Open,2nd,Wilson,75,0
36,2020,Open,2nd,Wilson,75,0
47,2020,Open,2nd,Wilson,75,1
49,2020,Open,2nd,Wilson,75,1
64,2020,Open,2nd,Wilson,75,0
88,2020,Open,2nd,Wilson,75,1
61,2020,Open,2nd,Wilson,75,0
51,2020,Open,2nd,Wilson,75,0
64,2020,Open,2nd,Wilson,75,0
38,2020,Open,2nd,Wilson,75,0
43,2020,Open,2nd,Wilson,75,0
95,2020,Open,2nd,Wilson,75,1
79,2020,Open,2nd,Wilson,75,1
53,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,0
76,2020,Open,2nd,Wilson,75,1
49,2020,Open,2nd,Wilson,75,0
69,2020,Open,2nd,Wilson,75,0
40,2020,Open,2nd,Wilson,75,0
77,2020,Open,2nd,Wilson,75,1
88,2020,Open,2nd,Wilson,75,1
78,2020,Open,2nd,Wilson,75,1
75,2020,Open,2nd,Wilson,75,0
53,2020,Open,2nd,Wilson,75,1
56,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,0
59,2020,Open,2nd,Wilson,75,0
86,2020,Open,2nd,Wilson,75,1
76,2020,Open,2nd,Wilson,75,1
42,2020,Open,2nd,Wilson,75,0
57,2020,Open,2nd,Wilson,75,1
91,2020,Open,2nd,Wilson,75,1
83,2020,Open,2nd,Wilson,75,1
43,2020,Open,2nd,Wilson,75,0
72,2020,Open,2nd,Wilson,75,0
46,2020,Open,2nd,Wilson,75,0
74,2020,Open,2nd,Wilson,75,0
55,2020,Open,2nd,Wilson,75,0
71,2020,Open,2nd,Wilson,75,0
48,2020,Open,2nd,Wilson,75,1
99,2020,Open,2nd,Wilson,75,1
46,2020,Open,2nd,Wilson,75,1
73,2020,Open,2nd,Wilson,75,1
36,2020,Open,2nd,Wilson,75,0
74,2020,Open,2nd,Wilson,75,1
53,2020,Open,2nd,Wilson,75,1
41,2020,Open,2nd,Wilson,75,0
80,2020,Open,2nd,Wilson,75,1
87,2020,Open,2nd,Wilson,75,1
55,2020,Open,2nd,Wilson,75,0
84,2020,Open,2nd,Wilson,75,1
88,2020,Open,2nd,Wilson,75,1
60,2020,Open,2nd,Wilson,75,0
88,2020,Open,2nd,Wilson,75,1
59,2020,Open,2nd,Wilson,75,0
53,2020,Open,2nd,Wilson,75,0
76,2020,Open,2nd,Wilson,75,1
87,2020,Open,2nd,Wilson,75,1
54,2020,Open,2nd,Wilson,75,1
51,2020,Open,2nd,Wilson,75,0
65,2020,Open,2nd,Wilson,75,1
72,2020,Open,2nd,Wilson,75,1
95,2020,Open,2nd,Wilson,75,1
76,2020,Open,2nd,Wilson,75,1
40,2020,Open,2nd,Wilson,75,0
36,2020,Open,2nd,Wilson,75,0
61,2020,Open,2nd,Wilson,75,1
40,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,1
95,2020,Open,2nd,Wilson,75,1
65,2020,Open,2nd,Wilson,75,0
91,2020,Open,2nd,Wilson,75,1
75,2020,Open,2nd,Wilson,75,1
43,2020,Open,2nd,Wilson,75,0
89,2020,Open,2nd,Wilson,75,1
91,2020,Open,2nd,Wilson,75,1
42,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,0
88,2020,Open,2nd,Wilson,75,1
53,2020,Open,2nd,Wilson,75,1
41,2020,Open,2nd,Wilson,75,0
75,2020,Open,2nd,Wilson,75,0
65,2020,Open,2nd,Wilson,75,0
39,2020,Open,2nd,Wilson,75,0
46,2020,Open,2nd,Wilson,75,1
55,2020,Open,2nd,Wilson,75,0
67,2020,Open,2nd,Wilson,75,0
42,2020,Open,2nd,Wilson,75,0
57,2020,Open,2nd,Wilson,75,1
66,2020,Open,2nd,Wilson,75,1
59,2020,Open,2nd,Wilson,75,1
99,2020,Open,2nd,Wilson,75,1
76,2020,Open,2nd,Wilson,75,1
91,2020,Open,2nd,Wilson,75,1
98,2020,Open,2nd,Wilson,75,1
49,2020,Open,2nd,Wilson,75,0
70,2020,Open,2nd,Wilson,75,0
89,2020,Open,2nd,Wilson,75,1
94,2020,Open,2nd,Wilson,75,1
99,2020,Open,2nd,Wilson,75,1
79,2020,Open,2nd,Wilson,75,1
99,2020,Open,2nd,Wilson,75,1
38,2020,Open,2nd,Wilson,75,0
88,2020,Open,2nd,Wilson,75,1
86,2020,Open,2nd,Wilson,75,1
72,2020,Open,2nd,Wilson,75,0
97,2020,Open,2nd,Wilson,75,1
70,2020,Open,2nd,Wilson,75,0
51,2020,Open,2nd,Wilson,75,0
75,2020,Open,2nd,Wilson,75,1
94,2020,Open,2nd,Wilson,75,1
96,2020,Open,2nd,Wilson,75,1
74,2020,Open,2nd,Wilson,75,1
49,2020,Open,2nd,Wilson,75,1
68,2020,Open,2nd,Wilson,75,1
62,2020,Open,2nd,Wilson,75,1
82,2020,Open,2nd,Wilson,75,1
40,2020,Open,2nd,Wilson,75,0
69,2020,Open,2nd,Wilson,75,0
98,2020,Open,2nd,Wilson,75,1
54,2020,Open,2nd,Wilson,75,1
70,2020,Open,2nd,Wilson,75,1
95,2020,Open,2nd,Wilson,75,1
40,2020,Open,2nd,Wilson,75,0
40,2020,Open,2nd,Wilson,75,0
87,2020,Open,2nd,Wilson,75,1
46,2020,Open,2nd,Wilson,75,1
58,2020,Open,2nd,Wilson,75,1
98,2020,Open,2nd,Wilson,75,1
38,2020,Open,2nd,Wilson,75,0
77,2020,Open,2nd,Wilson,75,1
38,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,1
85,2020,Open,2nd,Wilson,75,1
50,2020,Open,2nd,Wilson,75,0
74,2020,Open,2nd,Wilson,75,0
51,2020,Open,2nd,Wilson,75,0
63,2020,Open,2nd,Wilson,75,1
48,2020,Open,2nd,Wilson,75,1
63,2020,Open,2nd,Wilson,75,0
95,2020,Open,2nd,Wilson,75,1
92,2020,Open,2nd,Wilson,75,1
59,2020,Open,2nd,Wilson,75,0
52,2020,Open,2nd,Wilson,75,1
44,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,0
57,2020,Open,2nd,Wilson,75,0
50,2020,Open,2nd,Wilson,75,0
60,2020,Open,2nd,Wilson,75,0
52,2020,Open,2nd,Wilson,75,1
54,2020,Open,2nd,Wilson,75,1
47,2020,Open,2nd,Wilson,75,0
99,2020,Open,2nd,Wilson,75,1
92,2020,Open,2nd,Wilson,75,1
62,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,1
74,2020,Open,2nd,Wilson,75,0
92,2020,Open,2nd,Wilson,75,1
71,2020,Open,2nd,Wilson,75,0
48,2020,Open,2nd,Wilson,75,0
64,2020,Open,2nd,Wilson,75,0
57,2020,Open,2nd,Wilson,75,1
39,2020,Open,2nd,Wilson,75,0
86,2020,Open,2nd,Wilson,75,1
82,2020,Open,2nd,Wilson,75,1
38,2020,Open,2nd,Wilson,75,0
43,2020,Open,2nd,Wilson,75,0
72,2020,Open,2nd,Wilson,75,1
56,2020,Open,2nd,Wilson,75,1
83,2020,Open,2nd,Wilson,75,1
76,2020,Open,2nd,Wilson,75,1
82,2020,Open,2nd,Wilson,75,1
53,2020,Open,2nd,Wilson,75,1
44,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,0
79,2020,Open,2nd,Wilson,75,1
36,2020,Open,2nd,Wilson,75,0
69,2020,Open,2nd,Wilson,75,1
59,2020,Open,2nd,Wilson,75,1
65,2020,Open,2nd,Wilson,75,1
87,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,0
49,2020,Open,2nd,Wilson,75,1
44,2020,Open,2nd,Wilson,75,0
74,2020,Open,2nd,Wilson,75,0
39,2020,Open,2nd,Wilson,75,0
45,2020,Open,2nd,Wilson,75,0
61,2020,Open,2nd,Wilson,75,0
57,2020,Open,2nd,Wilson,75,1
43,2020,Open,2nd,Wilson,75,0
90,2020,Open,2nd,Wilson,75,1
56,2020,Open,2nd,Wilson,75,1
69,2020,Open,2nd,Wilson,75,1
95,2020,Open,2nd,Wilson,75,1
83,2020,Open,2nd,Wilson,75,1
87,2020,Open,2nd,Wilson,75,1
58,2020,Open,2nd,Wilson,75,0
56,2020,Open,2nd,Wilson,75,0
48,2020,Open,2nd,Wilson,75,1
90,2020,Open,2nd,Wilson,75,1
66,2020,Open,2nd,Wilson,75,0
44,2020,Open,2nd,Wilson,75,0
66,2020,Open,2nd,Wilson,75,1
91,2020,Open,2nd,Wilson,75,1
97,2020,Open,2nd,Wilson,75,1
88,2020,Open,2nd,Wilson,75,1
56,2020,Open,2nd,Wilson,75,0
53,2020,Open,2nd,Wilson,75,1
45,2020,Open,2nd,Wilson,75,0
