marks,year,caste,list,College,cutoff,result
68,2020,Open,3rd,D.G.Ruparel,50,1
66,2020,ST,3rd,D.G.Ruparel,35,1
73,2020,OBC,3rd,D.G.Ruparel,35,1
67,2020,OBC,3rd,D.G.Ruparel,35,1
39,2020,NT-B,3rd,D.G.Ruparel,35,1
57,2020,SC,3rd,D.G.Ruparel,35,1
45,2020,NT-C,3rd,D.G.Ruparel,35,1
82,2020,NT-C,3rd,D.G.Ruparel,35,1
53,2020,NT-C,3rd,D.G.Ruparel,35,1
94,2020,SC,3rd,D.G.Ruparel,35,1
81,2020,ST,3rd,D.G.Ruparel,35,1
91,2020,SC,3rd,D.G.Ruparel,35,1
53,2020,Open,3rd,D.G.Ruparel,50,1
36,2020,NT-C,3rd,D.G.Ruparel,35,1
68,2020,SC,3rd,D.G.Ruparel,35,1
70,2020,ST,3rd,D.G.Ruparel,35,1
39,2020,SC,3rd,D.G.Ruparel,35,1
51,2020,NT-C,3rd,D.G.Ruparel,35,1
64,2020,OBC,3rd,D.G.Ruparel,35,1
77,2020,OBC,3rd,D.G.Ruparel,35,1
76,2020,Open,3rd,D.G.Ruparel,50,1
97,2020,ST,3rd,D.G.Ruparel,35,1
68,2020,Open,3rd,D.G.Ruparel,50,1
43,2020,ST,3rd,D.G.Ruparel,35,1
88,2020,Open,3rd,D.G.Ruparel,50,1
49,2020,ST,3rd,D.G.Ruparel,35,1
40,2020,Open,3rd,D.G.Ruparel,50,0
97,2020,OBC,3rd,D.G.Ruparel,35,1
95,2020,Open,3rd,D.G.Ruparel,50,1
86,2020,OBC,3rd,D.G.Ruparel,35,1
96,2020,ST,3rd,D.G.Ruparel,35,1
51,2020,Open,3rd,D.G.Ruparel,50,1
81,2020,Open,3rd,D.G.Ruparel,50,1
91,2020,SC,3rd,D.G.Ruparel,35,1
54,2020,Open,3rd,D.G.Ruparel,50,1
41,2020,Open,3rd,D.G.Ruparel,50,0
38,2020,NT-B,3rd,D.G.Ruparel,35,1
66,2020,NT-C,3rd,D.G.Ruparel,35,1
38,2020,SC,3rd,D.G.Ruparel,35,1
36,2020,NT-B,3rd,D.G.Ruparel,35,1
85,2020,Open,3rd,D.G.Ruparel,50,1
70,2020,OBC,3rd,D.G.Ruparel,35,1
39,2020,SC,3rd,D.G.Ruparel,35,1
74,2020,NT-B,3rd,D.G.Ruparel,35,1
53,2020,NT-B,3rd,D.G.Ruparel,35,1
63,2020,OBC,3rd,D.G.Ruparel,35,1
64,2020,NT-B,3rd,D.G.Ruparel,35,1
42,2020,SC,3rd,D.G.Ruparel,35,1
60,2020,Open,3rd,D.G.Ruparel,50,1
69,2020,OBC,3rd,D.G.Ruparel,35,1
87,2020,Open,3rd,D.G.Ruparel,50,1
76,2020,SC,3rd,D.G.Ruparel,35,1
54,2020,OBC,3rd,D.G.Ruparel,35,1
99,2020,Open,3rd,D.G.Ruparel,50,1
81,2020,NT-C,3rd,D.G.Ruparel,35,1
98,2020,Open,3rd,D.G.Ruparel,50,1
47,2020,OBC,3rd,D.G.Ruparel,35,1
70,2020,Open,3rd,D.G.Ruparel,50,1
74,2020,ST,3rd,D.G.Ruparel,35,1
93,2020,NT-B,3rd,D.G.Ruparel,35,1
59,2020,Open,3rd,D.G.Ruparel,50,1
82,2020,Open,3rd,D.G.Ruparel,50,1
48,2020,SC,3rd,D.G.Ruparel,35,1
97,2020,SC,3rd,D.G.Ruparel,35,1
94,2020,NT-B,3rd,D.G.Ruparel,35,1
76,2020,NT-B,3rd,D.G.Ruparel,35,1
57,2020,NT-B,3rd,D.G.Ruparel,35,1
81,2020,NT-C,3rd,D.G.Ruparel,35,1
84,2020,NT-B,3rd,D.G.Ruparel,35,1
95,2020,NT-B,3rd,D.G.Ruparel,35,1
63,2020,Open,3rd,D.G.Ruparel,50,1
84,2020,SC,3rd,D.G.Ruparel,35,1
59,2020,ST,3rd,D.G.Ruparel,35,1
55,2020,SC,3rd,D.G.Ruparel,35,1
66,2020,NT-C,3rd,D.G.Ruparel,35,1
53,2020,NT-B,3rd,D.G.Ruparel,35,1
51,2020,ST,3rd,D.G.Ruparel,35,1
83,2020,SC,3rd,D.G.Ruparel,35,1
96,2020,OBC,3rd,D.G.Ruparel,35,1
44,2020,NT-B,3rd,D.G.Ruparel,35,1
47,2020,SC,3rd,D.G.Ruparel,35,1
79,2020,SC,3rd,D.G.Ruparel,35,1
79,2020,NT-B,3rd,D.G.Ruparel,35,1
39,2020,Open,3rd,D.G.Ruparel,50,0
39,2020,SC,3rd,D.G.Ruparel,35,1
35,2020,NT-B,3rd,D.G.Ruparel,35,0
63,2020,SC,3rd,D.G.Ruparel,35,1
72,2020,SC,3rd,D.G.Ruparel,35,1
62,2020,SC,3rd,D.G.Ruparel,35,1
75,2020,OBC,3rd,D.G.Ruparel,35,1
77,2020,Open,3rd,D.G.Ruparel,50,1
72,2020,ST,3rd,D.G.Ruparel,35,1
80,2020,SC,3rd,D.G.Ruparel,35,1
89,2020,SC,3rd,D.G.Ruparel,35,1
66,2020,NT-B,3rd,D.G.Ruparel,35,1
86,2020,NT-C,3rd,D.G.Ruparel,35,1
100,2020,ST,3rd,D.G.Ruparel,35,1
75,2020,SC,3rd,D.G.Ruparel,35,1
83,2020,ST,3rd,D.G.Ruparel,35,1
85,2020,ST,3rd,D.G.Ruparel,35,1
58,2020,ST,3rd,D.G.Ruparel,35,1
85,2020,NT-C,3rd,D.G.Ruparel,35,1
67,2020,ST,3rd,D.G.Ruparel,35,1
91,2020,Open,3rd,D.G.Ruparel,50,1
96,2020,OBC,3rd,D.G.Ruparel,35,1
56,2020,NT-B,3rd,D.G.Ruparel,35,1
92,2020,ST,3rd,D.G.Ruparel,35,1
58,2020,OBC,3rd,D.G.Ruparel,35,1
83,2020,NT-B,3rd,D.G.Ruparel,35,1
82,2020,NT-B,3rd,D.G.Ruparel,35,1
52,2020,SC,3rd,D.G.Ruparel,35,1
36,2020,NT-C,3rd,D.G.Ruparel,35,1
70,2020,NT-C,3rd,D.G.Ruparel,35,1
82,2020,Open,3rd,D.G.Ruparel,50,1
85,2020,ST,3rd,D.G.Ruparel,35,1
71,2020,Open,3rd,D.G.Ruparel,50,1
96,2020,ST,3rd,D.G.Ruparel,35,1
80,2020,SC,3rd,D.G.Ruparel,35,1
48,2020,Open,3rd,D.G.Ruparel,50,0
81,2020,NT-C,3rd,D.G.Ruparel,35,1
75,2020,NT-C,3rd,D.G.Ruparel,35,1
56,2020,ST,3rd,D.G.Ruparel,35,1
45,2020,SC,3rd,D.G.Ruparel,35,1
89,2020,OBC,3rd,D.G.Ruparel,35,1
70,2020,NT-B,3rd,D.G.Ruparel,35,1
75,2020,ST,3rd,D.G.Ruparel,35,1
81,2020,NT-C,3rd,D.G.Ruparel,35,1
76,2020,ST,3rd,D.G.Ruparel,35,1
86,2020,NT-B,3rd,D.G.Ruparel,35,1
85,2020,ST,3rd,D.G.Ruparel,35,1
36,2020,ST,3rd,D.G.Ruparel,35,1
51,2020,ST,3rd,D.G.Ruparel,35,1
51,2020,NT-C,3rd,D.G.Ruparel,35,1
49,2020,SC,3rd,D.G.Ruparel,35,1
65,2020,ST,3rd,D.G.Ruparel,35,1
67,2020,OBC,3rd,D.G.Ruparel,35,1
71,2020,NT-C,3rd,D.G.Ruparel,35,1
52,2020,ST,3rd,D.G.Ruparel,35,1
93,2020,NT-C,3rd,D.G.Ruparel,35,1
61,2020,SC,3rd,D.G.Ruparel,35,1
64,2020,SC,3rd,D.G.Ruparel,35,1
62,2020,OBC,3rd,D.G.Ruparel,35,1
83,2020,SC,3rd,D.G.Ruparel,35,1
50,2020,NT-B,3rd,D.G.Ruparel,35,1
44,2020,SC,3rd,D.G.Ruparel,35,1
82,2020,NT-B,3rd,D.G.Ruparel,35,1
61,2020,NT-C,3rd,D.G.Ruparel,35,1
88,2020,Open,3rd,D.G.Ruparel,50,1
51,2020,NT-B,3rd,D.G.Ruparel,35,1
50,2020,SC,3rd,D.G.Ruparel,35,1
84,2020,NT-B,3rd,D.G.Ruparel,35,1
43,2020,NT-B,3rd,D.G.Ruparel,35,1
75,2020,NT-B,3rd,D.G.Ruparel,35,1
70,2020,NT-B,3rd,D.G.Ruparel,35,1
98,2020,NT-C,3rd,D.G.Ruparel,35,1
84,2020,OBC,3rd,D.G.Ruparel,35,1
100,2020,NT-B,3rd,D.G.Ruparel,35,1
36,2020,SC,3rd,D.G.Ruparel,35,1
87,2020,SC,3rd,D.G.Ruparel,35,1
35,2020,SC,3rd,D.G.Ruparel,35,0
76,2020,ST,3rd,D.G.Ruparel,35,1
40,2020,NT-C,3rd,D.G.Ruparel,35,1
98,2020,ST,3rd,D.G.Ruparel,35,1
93,2020,NT-B,3rd,D.G.Ruparel,35,1
88,2020,Open,3rd,D.G.Ruparel,50,1
65,2020,NT-C,3rd,D.G.Ruparel,35,1
89,2020,NT-C,3rd,D.G.Ruparel,35,1
45,2020,OBC,3rd,D.G.Ruparel,35,1
64,2020,ST,3rd,D.G.Ruparel,35,1
59,2020,Open,3rd,D.G.Ruparel,50,1
62,2020,SC,3rd,D.G.Ruparel,35,1
36,2020,Open,3rd,D.G.Ruparel,50,0
59,2020,OBC,3rd,D.G.Ruparel,35,1
78,2020,SC,3rd,D.G.Ruparel,35,1
63,2020,Open,3rd,D.G.Ruparel,50,1
93,2020,Open,3rd,D.G.Ruparel,50,1
66,2020,ST,3rd,D.G.Ruparel,35,1
74,2020,OBC,3rd,D.G.Ruparel,35,1
74,2020,NT-C,3rd,D.G.Ruparel,35,1
46,2020,Open,3rd,D.G.Ruparel,50,0
37,2020,NT-C,3rd,D.G.Ruparel,35,1
69,2020,ST,3rd,D.G.Ruparel,35,1
53,2020,ST,3rd,D.G.Ruparel,35,1
59,2020,NT-C,3rd,D.G.Ruparel,35,1
82,2020,SC,3rd,D.G.Ruparel,35,1
53,2020,ST,3rd,D.G.Ruparel,35,1
83,2020,Open,3rd,D.G.Ruparel,50,1
54,2020,NT-B,3rd,D.G.Ruparel,35,1
84,2020,NT-B,3rd,D.G.Ruparel,35,1
90,2020,Open,3rd,D.G.Ruparel,50,1
77,2020,OBC,3rd,D.G.Ruparel,35,1
57,2020,OBC,3rd,D.G.Ruparel,35,1
67,2020,ST,3rd,D.G.Ruparel,35,1
71,2020,OBC,3rd,D.G.Ruparel,35,1
91,2020,Open,3rd,D.G.Ruparel,50,1
93,2020,SC,3rd,D.G.Ruparel,35,1
92,2020,NT-C,3rd,D.G.Ruparel,35,1
57,2020,ST,3rd,D.G.Ruparel,35,1
71,2020,OBC,3rd,D.G.Ruparel,35,1
70,2020,NT-C,3rd,D.G.Ruparel,35,1
60,2020,NT-C,3rd,D.G.Ruparel,35,1
39,2020,SC,3rd,D.G.Ruparel,35,1
85,2020,OBC,3rd,D.G.Ruparel,35,1
42,2020,Open,3rd,D.G.Ruparel,50,0
66,2020,ST,3rd,D.G.Ruparel,35,1
54,2020,NT-B,3rd,D.G.Ruparel,35,1
87,2020,OBC,3rd,D.G.Ruparel,35,1
48,2020,ST,3rd,D.G.Ruparel,35,1
80,2020,NT-C,3rd,D.G.Ruparel,35,1
61,2020,ST,3rd,D.G.Ruparel,35,1
46,2020,OBC,3rd,D.G.Ruparel,35,1
72,2020,SC,3rd,D.G.Ruparel,35,1
94,2020,Open,3rd,D.G.Ruparel,50,1
44,2020,SC,3rd,D.G.Ruparel,35,1
38,2019,OBC,1st,D.G.Ruparel,69,0
47,2019,NT-C,1st,D.G.Ruparel,42,1
86,2019,SC,1st,D.G.Ruparel,42,1
96,2019,Open,1st,D.G.Ruparel,76,1
65,2019,Open,1st,D.G.Ruparel,76,0
40,2019,NT-B,1st,D.G.Ruparel,45,0
87,2019,NT-B,1st,D.G.Ruparel,45,1
56,2019,NT-C,1st,D.G.Ruparel,42,1
80,2019,Open,1st,D.G.Ruparel,76,1
62,2019,SC,1st,D.G.Ruparel,42,1
82,2019,Open,1st,D.G.Ruparel,76,1
39,2019,NT-B,1st,D.G.Ruparel,45,0
57,2019,SC,1st,D.G.Ruparel,42,1
83,2019,NT-C,1st,D.G.Ruparel,42,1
41,2019,NT-C,1st,D.G.Ruparel,42,0
44,2019,NT-B,1st,D.G.Ruparel,45,0
46,2019,NT-B,1st,D.G.Ruparel,45,1
77,2019,NT-C,1st,D.G.Ruparel,42,1
63,2019,Open,1st,D.G.Ruparel,76,0
66,2019,OBC,1st,D.G.Ruparel,69,0
55,2019,NT-C,1st,D.G.Ruparel,42,1
60,2019,Open,1st,D.G.Ruparel,76,0
62,2019,Open,1st,D.G.Ruparel,76,0
87,2019,Open,1st,D.G.Ruparel,76,1
69,2019,SC,1st,D.G.Ruparel,42,1
99,2019,ST,1st,D.G.Ruparel,52,1
79,2019,OBC,1st,D.G.Ruparel,69,1
50,2019,Open,1st,D.G.Ruparel,76,0
89,2019,Open,1st,D.G.Ruparel,76,1
84,2019,NT-C,1st,D.G.Ruparel,42,1
81,2019,OBC,1st,D.G.Ruparel,69,1
79,2019,Open,1st,D.G.Ruparel,76,1
82,2019,NT-C,1st,D.G.Ruparel,42,1
82,2019,SC,1st,D.G.Ruparel,42,1
51,2019,NT-B,1st,D.G.Ruparel,45,1
52,2019,SC,1st,D.G.Ruparel,42,1
90,2019,ST,1st,D.G.Ruparel,52,1
46,2019,Open,1st,D.G.Ruparel,76,0
38,2019,NT-B,1st,D.G.Ruparel,45,0
40,2019,NT-B,1st,D.G.Ruparel,45,0
66,2019,Open,1st,D.G.Ruparel,76,0
39,2019,NT-C,1st,D.G.Ruparel,42,0
90,2019,OBC,1st,D.G.Ruparel,69,1
95,2019,SC,1st,D.G.Ruparel,42,1
50,2019,ST,1st,D.G.Ruparel,52,0
79,2019,ST,1st,D.G.Ruparel,52,1
49,2019,NT-C,1st,D.G.Ruparel,42,1
73,2019,Open,1st,D.G.Ruparel,76,0
79,2019,SC,1st,D.G.Ruparel,42,1
60,2019,NT-B,1st,D.G.Ruparel,45,1
71,2019,NT-B,1st,D.G.Ruparel,45,1
48,2019,NT-B,1st,D.G.Ruparel,45,1
35,2019,OBC,1st,D.G.Ruparel,69,0
95,2019,OBC,1st,D.G.Ruparel,69,1
44,2019,Open,1st,D.G.Ruparel,76,0
94,2019,NT-B,1st,D.G.Ruparel,45,1
42,2019,ST,1st,D.G.Ruparel,52,0
58,2019,NT-B,1st,D.G.Ruparel,45,1
48,2019,NT-B,1st,D.G.Ruparel,45,1
94,2019,ST,1st,D.G.Ruparel,52,1
64,2019,NT-C,1st,D.G.Ruparel,42,1
58,2019,NT-C,1st,D.G.Ruparel,42,1
67,2019,ST,1st,D.G.Ruparel,52,1
80,2019,ST,1st,D.G.Ruparel,52,1
51,2019,SC,1st,D.G.Ruparel,42,1
50,2019,SC,1st,D.G.Ruparel,42,1
71,2019,SC,1st,D.G.Ruparel,42,1
91,2019,ST,1st,D.G.Ruparel,52,1
52,2019,SC,1st,D.G.Ruparel,42,1
71,2019,SC,1st,D.G.Ruparel,42,1
69,2019,NT-B,1st,D.G.Ruparel,45,1
66,2019,OBC,1st,D.G.Ruparel,69,0
37,2019,NT-B,1st,D.G.Ruparel,45,0
41,2019,NT-B,1st,D.G.Ruparel,45,0
58,2019,NT-B,1st,D.G.Ruparel,45,1
84,2019,NT-C,1st,D.G.Ruparel,42,1
82,2019,Open,1st,D.G.Ruparel,76,1
87,2019,SC,1st,D.G.Ruparel,42,1
92,2019,OBC,1st,D.G.Ruparel,69,1
96,2019,ST,1st,D.G.Ruparel,52,1
76,2019,OBC,1st,D.G.Ruparel,69,1
81,2019,ST,1st,D.G.Ruparel,52,1
93,2019,ST,1st,D.G.Ruparel,52,1
43,2019,SC,1st,D.G.Ruparel,42,1
65,2019,ST,1st,D.G.Ruparel,52,1
46,2019,ST,1st,D.G.Ruparel,52,0
83,2019,NT-C,1st,D.G.Ruparel,42,1
79,2019,OBC,1st,D.G.Ruparel,69,1
99,2019,NT-C,1st,D.G.Ruparel,42,1
79,2019,NT-B,1st,D.G.Ruparel,45,1
88,2019,OBC,1st,D.G.Ruparel,69,1
38,2019,SC,1st,D.G.Ruparel,42,0
91,2019,Open,1st,D.G.Ruparel,76,1
88,2019,NT-C,1st,D.G.Ruparel,42,1
36,2019,NT-B,1st,D.G.Ruparel,45,0
91,2019,SC,1st,D.G.Ruparel,42,1
58,2019,OBC,1st,D.G.Ruparel,69,0
57,2019,NT-C,1st,D.G.Ruparel,42,1
94,2019,OBC,1st,D.G.Ruparel,69,1
84,2019,Open,1st,D.G.Ruparel,76,1
98,2019,ST,1st,D.G.Ruparel,52,1
43,2019,ST,1st,D.G.Ruparel,52,0
86,2019,OBC,1st,D.G.Ruparel,69,1
93,2019,NT-B,1st,D.G.Ruparel,45,1
63,2019,Open,1st,D.G.Ruparel,76,0
74,2019,OBC,1st,D.G.Ruparel,69,1
100,2019,OBC,1st,D.G.Ruparel,69,1
68,2019,OBC,1st,D.G.Ruparel,69,0
56,2019,OBC,1st,D.G.Ruparel,69,0
93,2019,SC,1st,D.G.Ruparel,42,1
69,2019,SC,1st,D.G.Ruparel,42,1
72,2019,SC,1st,D.G.Ruparel,42,1
81,2019,ST,1st,D.G.Ruparel,52,1
70,2019,SC,1st,D.G.Ruparel,42,1
69,2019,NT-C,1st,D.G.Ruparel,42,1
52,2019,SC,1st,D.G.Ruparel,42,1
74,2019,NT-B,1st,D.G.Ruparel,45,1
48,2019,NT-B,1st,D.G.Ruparel,45,1
92,2019,OBC,1st,D.G.Ruparel,69,1
40,2019,OBC,1st,D.G.Ruparel,69,0
68,2019,Open,1st,D.G.Ruparel,76,0
39,2019,ST,1st,D.G.Ruparel,52,0
96,2019,ST,1st,D.G.Ruparel,52,1
80,2019,NT-C,1st,D.G.Ruparel,42,1
66,2019,OBC,1st,D.G.Ruparel,69,0
98,2019,NT-B,1st,D.G.Ruparel,45,1
72,2019,Open,1st,D.G.Ruparel,76,0
87,2019,Open,1st,D.G.Ruparel,76,1
75,2019,NT-C,1st,D.G.Ruparel,42,1
52,2019,OBC,1st,D.G.Ruparel,69,0
61,2019,OBC,1st,D.G.Ruparel,69,0
44,2019,SC,1st,D.G.Ruparel,42,1
91,2019,NT-C,1st,D.G.Ruparel,42,1
46,2019,OBC,1st,D.G.Ruparel,69,0
93,2019,Open,1st,D.G.Ruparel,76,1
43,2019,NT-B,1st,D.G.Ruparel,45,0
53,2019,OBC,1st,D.G.Ruparel,69,0
43,2019,OBC,1st,D.G.Ruparel,69,0
79,2019,Open,1st,D.G.Ruparel,76,1
58,2019,OBC,1st,D.G.Ruparel,69,0
36,2019,Open,1st,D.G.Ruparel,76,0
78,2019,SC,1st,D.G.Ruparel,42,1
99,2019,ST,1st,D.G.Ruparel,52,1
54,2019,NT-B,1st,D.G.Ruparel,45,1
46,2019,ST,1st,D.G.Ruparel,52,0
92,2019,NT-C,1st,D.G.Ruparel,42,1
99,2019,OBC,1st,D.G.Ruparel,69,1
60,2019,NT-C,1st,D.G.Ruparel,42,1
90,2019,ST,1st,D.G.Ruparel,52,1
48,2019,ST,1st,D.G.Ruparel,52,0
91,2019,ST,1st,D.G.Ruparel,52,1
94,2019,NT-B,1st,D.G.Ruparel,45,1
86,2019,OBC,1st,D.G.Ruparel,69,1
47,2019,ST,1st,D.G.Ruparel,52,0
100,2019,ST,1st,D.G.Ruparel,52,1
73,2019,NT-C,1st,D.G.Ruparel,42,1
63,2019,SC,1st,D.G.Ruparel,42,1
100,2019,OBC,1st,D.G.Ruparel,69,1
71,2019,Open,1st,D.G.Ruparel,76,0
55,2019,Open,1st,D.G.Ruparel,76,0
52,2019,Open,1st,D.G.Ruparel,76,0
93,2019,OBC,1st,D.G.Ruparel,69,1
61,2019,NT-C,1st,D.G.Ruparel,42,1
75,2019,NT-C,1st,D.G.Ruparel,42,1
55,2019,NT-B,1st,D.G.Ruparel,45,1
57,2019,NT-B,1st,D.G.Ruparel,45,1
76,2019,SC,1st,D.G.Ruparel,42,1
45,2019,NT-C,1st,D.G.Ruparel,42,1
85,2019,OBC,1st,D.G.Ruparel,69,1
65,2019,OBC,1st,D.G.Ruparel,69,0
46,2019,ST,1st,D.G.Ruparel,52,0
73,2019,Open,1st,D.G.Ruparel,76,0
56,2019,NT-B,1st,D.G.Ruparel,45,1
56,2019,SC,1st,D.G.Ruparel,42,1
70,2019,NT-C,1st,D.G.Ruparel,42,1
84,2019,OBC,1st,D.G.Ruparel,69,1
55,2019,SC,1st,D.G.Ruparel,42,1
92,2019,OBC,1st,D.G.Ruparel,69,1
39,2019,Open,1st,D.G.Ruparel,76,0
85,2019,ST,1st,D.G.Ruparel,52,1
81,2019,Open,1st,D.G.Ruparel,76,1
37,2019,NT-C,1st,D.G.Ruparel,42,0
58,2019,ST,1st,D.G.Ruparel,52,1
58,2019,SC,1st,D.G.Ruparel,42,1
67,2019,OBC,1st,D.G.Ruparel,69,0
76,2019,OBC,1st,D.G.Ruparel,69,1
54,2019,ST,1st,D.G.Ruparel,52,1
52,2019,ST,1st,D.G.Ruparel,52,0
80,2019,SC,1st,D.G.Ruparel,42,1
96,2019,ST,1st,D.G.Ruparel,52,1
39,2019,ST,1st,D.G.Ruparel,52,0
92,2019,SC,1st,D.G.Ruparel,42,1
94,2019,SC,1st,D.G.Ruparel,42,1
47,2019,ST,1st,D.G.Ruparel,52,0
53,2019,NT-B,1st,D.G.Ruparel,45,1
79,2019,ST,1st,D.G.Ruparel,52,1
75,2019,NT-B,1st,D.G.Ruparel,45,1
43,2019,ST,1st,D.G.Ruparel,52,0
61,2019,OBC,1st,D.G.Ruparel,69,0
63,2019,NT-C,1st,D.G.Ruparel,42,1
80,2019,NT-B,1st,D.G.Ruparel,45,1
61,2019,ST,1st,D.G.Ruparel,52,1
74,2019,OBC,1st,D.G.Ruparel,69,1
78,2019,NT-B,1st,D.G.Ruparel,45,1
99,2019,OBC,1st,D.G.Ruparel,69,1
64,2019,NT-C,1st,D.G.Ruparel,42,1
51,2019,SC,1st,D.G.Ruparel,42,1
48,2019,Open,1st,D.G.Ruparel,76,0
58,2019,ST,1st,D.G.Ruparel,52,1
81,2019,NT-C,1st,D.G.Ruparel,42,1
35,2019,ST,1st,D.G.Ruparel,52,0
78,2019,OBC,1st,D.G.Ruparel,69,1
96,2019,OBC,1st,D.G.Ruparel,69,1
51,2019,ST,1st,D.G.Ruparel,52,0
50,2019,NT-B,1st,D.G.Ruparel,45,1
73,2019,SC,1st,D.G.Ruparel,42,1
35,2019,OBC,1st,D.G.Ruparel,69,0
77,2019,NT-B,1st,D.G.Ruparel,45,1
40,2019,OBC,1st,D.G.Ruparel,69,0
40,2019,OBC,1st,D.G.Ruparel,69,0
53,2019,OBC,1st,D.G.Ruparel,69,0
49,2019,Open,1st,D.G.Ruparel,76,0
91,2019,Open,1st,D.G.Ruparel,76,1
61,2019,SC,1st,D.G.Ruparel,42,1
37,2019,SC,1st,D.G.Ruparel,42,0
52,2019,NT-C,1st,D.G.Ruparel,42,1
47,2019,OBC,1st,D.G.Ruparel,69,0
95,2019,Open,1st,D.G.Ruparel,76,1
35,2019,NT-B,1st,D.G.Ruparel,45,0
89,2019,NT-B,1st,D.G.Ruparel,45,1
54,2019,Open,1st,D.G.Ruparel,76,0
74,2019,OBC,1st,D.G.Ruparel,69,1
67,2019,NT-C,1st,D.G.Ruparel,42,1
97,2019,SC,1st,D.G.Ruparel,42,1
91,2019,Open,1st,D.G.Ruparel,76,1
72,2019,ST,1st,D.G.Ruparel,52,1
52,2019,SC,1st,D.G.Ruparel,42,1
45,2019,SC,1st,D.G.Ruparel,42,1
41,2019,SC,1st,D.G.Ruparel,42,0
59,2019,NT-C,1st,D.G.Ruparel,42,1
56,2019,SC,1st,D.G.Ruparel,42,1
51,2019,NT-C,1st,D.G.Ruparel,42,1
91,2019,NT-C,1st,D.G.Ruparel,42,1
46,2019,OBC,1st,D.G.Ruparel,69,0
39,2019,ST,1st,D.G.Ruparel,52,0
59,2019,OBC,1st,D.G.Ruparel,69,0
64,2019,Open,1st,D.G.Ruparel,76,0
89,2019,NT-B,1st,D.G.Ruparel,45,1
37,2019,NT-B,1st,D.G.Ruparel,45,0
66,2019,SC,1st,D.G.Ruparel,42,1
68,2019,Open,1st,D.G.Ruparel,76,0
46,2019,Open,1st,D.G.Ruparel,76,0
96,2019,SC,1st,D.G.Ruparel,42,1
100,2019,NT-B,1st,D.G.Ruparel,45,1
70,2019,NT-B,1st,D.G.Ruparel,45,1
93,2019,NT-B,1st,D.G.Ruparel,45,1
98,2019,NT-C,1st,D.G.Ruparel,42,1
40,2019,OBC,1st,D.G.Ruparel,69,0
49,2019,NT-C,1st,D.G.Ruparel,42,1
53,2019,OBC,1st,D.G.Ruparel,69,0
57,2019,SC,1st,D.G.Ruparel,42,1
45,2019,OBC,1st,D.G.Ruparel,69,0
84,2019,NT-C,1st,D.G.Ruparel,42,1
39,2019,ST,1st,D.G.Ruparel,52,0
61,2019,Open,1st,D.G.Ruparel,76,0
40,2019,OBC,1st,D.G.Ruparel,69,0
59,2019,ST,1st,D.G.Ruparel,52,1
99,2019,NT-C,1st,D.G.Ruparel,42,1
61,2019,Open,1st,D.G.Ruparel,76,0
65,2019,OBC,1st,D.G.Ruparel,69,0
49,2019,ST,1st,D.G.Ruparel,52,0
44,2019,Open,1st,D.G.Ruparel,76,0
42,2019,ST,1st,D.G.Ruparel,52,0
83,2019,Open,1st,D.G.Ruparel,76,1
39,2019,OBC,1st,D.G.Ruparel,69,0
35,2019,ST,1st,D.G.Ruparel,52,0
77,2019,SC,1st,D.G.Ruparel,42,1
46,2019,SC,1st,D.G.Ruparel,42,1
98,2019,Open,1st,D.G.Ruparel,76,1
91,2019,SC,1st,D.G.Ruparel,42,1
61,2019,NT-B,1st,D.G.Ruparel,45,1
51,2019,SC,1st,D.G.Ruparel,42,1
71,2019,NT-C,1st,D.G.Ruparel,42,1
89,2019,NT-C,1st,D.G.Ruparel,42,1
55,2019,ST,1st,D.G.Ruparel,52,1
72,2019,NT-B,1st,D.G.Ruparel,45,1
63,2019,ST,1st,D.G.Ruparel,52,1
44,2019,NT-C,1st,D.G.Ruparel,42,1
76,2019,OBC,1st,D.G.Ruparel,69,1
83,2019,SC,1st,D.G.Ruparel,42,1
86,2019,Open,1st,D.G.Ruparel,76,1
87,2019,Open,1st,D.G.Ruparel,76,1
99,2019,SC,1st,D.G.Ruparel,42,1
64,2019,SC,1st,D.G.Ruparel,42,1
72,2019,Open,1st,D.G.Ruparel,76,0
52,2019,NT-B,1st,D.G.Ruparel,45,1
52,2019,SC,1st,D.G.Ruparel,42,1
50,2019,NT-B,1st,D.G.Ruparel,45,1
64,2019,NT-B,1st,D.G.Ruparel,45,1
95,2019,OBC,1st,D.G.Ruparel,69,1
65,2019,ST,1st,D.G.Ruparel,52,1
74,2019,SC,1st,D.G.Ruparel,42,1
88,2019,NT-C,1st,D.G.Ruparel,42,1
55,2019,ST,1st,D.G.Ruparel,52,1
96,2019,OBC,1st,D.G.Ruparel,69,1
100,2019,NT-C,1st,D.G.Ruparel,42,1
67,2019,NT-C,1st,D.G.Ruparel,42,1
83,2019,NT-C,1st,D.G.Ruparel,42,1
72,2019,NT-C,1st,D.G.Ruparel,42,1
62,2019,Open,1st,D.G.Ruparel,76,0
54,2019,OBC,1st,D.G.Ruparel,69,0
37,2019,ST,1st,D.G.Ruparel,52,0
40,2019,ST,1st,D.G.Ruparel,52,0
53,2019,OBC,1st,D.G.Ruparel,69,0
57,2019,OBC,1st,D.G.Ruparel,69,0
84,2019,NT-C,1st,D.G.Ruparel,42,1
52,2019,Open,1st,D.G.Ruparel,76,0
63,2019,Open,1st,D.G.Ruparel,76,0
99,2019,Open,1st,D.G.Ruparel,76,1
